glac_id,melt_rate,lat,lon,dist_km
G286616E51949S,-3.27E-12,-51.94981975,-73.3806206,168.1573801
G285348E49854S,1.10E-13,-49.85288363,-74.65193497,168.1576517
G286571E51876S,8.32E-13,-51.87396546,-73.42826042,168.158173
G286937E52470S,-3.70E-12,-52.46993453,-73.06012084,168.1584571
G288266E54572S,-1.95E-11,-54.56990258,-71.73464422,168.1589017
G286930E52455S,-1.12E-12,-52.45467912,-73.07047746,168.1592061
G286883E52382S,NaN,-52.38011676,-73.11912075,168.1612171
G287405E53224S,-3.16E-12,-53.22237181,-72.59357799,168.1615016
G286884E52381S,-1.67E-11,-52.37045434,-73.1271945,168.1629855
G286927E52466S,-1.74E-12,-52.46390832,-73.07236734,168.1656807
G286852E52342S,-2.16E-12,-52.34209725,-73.14845424,168.1661111
G286628E51995S,-4.53E-12,-51.99449889,-73.36466798,168.1672418
G287404E53229S,#NAME?,-53.22924807,-72.59669034,168.1677957
G286681E52069S,3.09E-12,-52.06885389,-73.31983976,168.1681264
G286846E52341S,-1.09E-11,-52.33899157,-73.1533596,168.1686442
G286848E52348S,-2.96E-12,-52.34719962,-73.14963735,168.169805
G286681E52075S,-4.00E-11,-52.07444861,-73.31913717,168.1704671
G286587E51941S,-9.20E-12,-51.92323543,-73.41239285,168.1704896
G286583E51918S,2.56E-13,-51.91768762,-73.41718517,168.1716613
G286586E51942S,5.12E-11,-51.91768762,-73.41718517,168.1716613
G287045E52664S,-6.24E-14,-52.66396628,-72.95511324,168.1717824
G286624E51988S,-2.72E-14,-51.98753066,-73.37573183,168.1730032
G286660E52082S,-3.00E-11,-52.08543678,-73.31548143,168.1731283
G286577E51915S,-5.77E-12,-51.9149331,-73.42281594,168.1750118
G287163E52871S,3.08E-13,-52.86691141,-72.83295302,168.1755731
G286575E51915S,1.12E-13,-51.9153287,-73.42330193,168.1756331
G285524E50183S,3.94E-13,-50.18270958,-74.47626513,168.1760781
G286586E51938S,-9.92E-11,-51.93874251,-73.41087624,168.1773301
G286618E51987S,-3.45E-13,-51.98681564,-73.38162324,168.1776432
G287291E53070S,-1.24E-11,-53.06968783,-72.70859736,168.1777476
G286587E51936S,3.12E-13,-51.93581134,-73.41319107,168.1777639
G286853E52371S,-2.57E-13,-52.37305752,-73.14340686,168.1781355
G285524E50188S,3.39E-13,-50.18677989,-74.47696285,168.1787688
G287165E52887S,-2.73E-11,-52.89671161,-72.81924355,168.1797431
G287297E53083S,-1.90E-12,-53.08262262,-72.70312196,168.1799794
G287086E52748S,-3.40E-11,-52.7473868,-72.91471899,168.1816319
G285520E50188S,1.65E-13,-50.18762611,-74.47988042,168.1817064
G288229E54563S,-5.64E-13,-54.56310233,-71.76654362,168.182076
G286615E51990S,-2.63E-13,-51.9897932,-73.38515026,168.182208
G286609E51986S,-4.18E-12,-51.98608708,-73.38797179,168.1826653
G287108E52789S,-1.23E-12,-52.78857571,-72.89029959,168.1827176
G287080E52743S,-1.28E-12,-52.74139499,-72.92001202,168.182952
G287030E52661S,-7.81E-12,-52.66134823,-72.9700821,168.1831034
G286699E52128S,3.91E-13,-52.12783482,-73.30109547,168.1831654
G286661E52082S,3.71E-11,-52.12831278,-73.30092146,168.1832685
G286659E52082S,4.39E-11,-52.0725915,-73.33542286,168.1833501
G286845E52363S,-4.28E-13,-52.3634261,-73.1556475,168.183463
G287251E53052S,7.29E-13,-53.05108533,-72.72740194,168.1838013
G287273E53061S,-1.07E-12,-53.06193081,-72.72288715,168.1857353
G287428E53304S,#NAME?,-53.30404525,-72.57128085,168.1861025
G286834E52354S,-3.34E-12,-52.35432265,-73.16523136,168.1868119
G286919E52491S,-1.55E-12,-52.49090236,-73.08096062,168.1872235
G286578E51941S,5.99E-14,-51.94059119,-73.42163802,168.1874628
G286921E52496S,-1.76E-13,-52.49615894,-73.07908739,168.1884062
G285529E50218S,4.62E-13,-50.21791244,-74.47056509,168.189286
G287079E52755S,-7.10E-12,-52.75350261,-72.92006852,168.1894075
G287082E52761S,-2.66E-12,-52.75764288,-72.91829268,168.190092
G287132E52840S,-1.96E-13,-52.84009622,-72.8670109,168.190249
G286910E52482S,-1.07E-12,-52.48203745,-73.09004273,168.1902608
G287090E52772S,-2.14E-12,-52.77236366,-72.91019023,168.1910094
G287072E52747S,-1.17E-11,-52.74534227,-72.92715489,168.1911016
G287294E53101S,#NAME?,-53.10051004,-72.70567712,168.191647
G287294E53103S,-2.08E-12,-53.09931331,-72.70712199,168.1922353
G286649E52071S,1.67E-13,-52.07112511,-73.34816046,168.1934195
G286659E52083S,4.24E-10,-52.0711287,-73.34822713,168.1934781
G287421E53309S,-4.14E-13,-53.3079859,-72.5778716,168.1937795
G287084E52771S,-4.71E-12,-52.77091912,-72.91511423,168.1944223
G286666E52092S,2.85E-11,-52.09098333,-73.33734884,168.1946493
G286910E52490S,-2.33E-12,-52.48964354,-73.0906695,168.1948064
G287417E53304S,-2.67E-12,-53.30364399,-72.58304993,168.1958504
G287125E52843S,-4.14E-13,-52.84308745,-72.87322348,168.1971028
G286656E52091S,-2.09E-12,-52.09027126,-73.34067591,168.1971064
G287268E53071S,-7.78E-13,-53.07221592,-72.73034703,168.1975185
G287164E52888S,NaN,-52.91156212,-72.83254515,168.1988945
G287168E52914S,-9.32E-13,-52.91182432,-72.83303379,168.1994478
G286876E52444S,-3.23E-12,-52.44421164,-73.12436089,168.199463
G285507E50201S,1.93E-12,-50.2008467,-74.49332942,168.2000383
G286843E52394S,-6.69E-13,-52.39378934,-73.15650576,168.2001939
G286660E52083S,8.66E-11,-52.06836598,-73.36092216,168.2028309
G286661E52083S,6.99E-11,-52.06826769,-73.3610515,168.2028893
G287410E53312S,-4.85E-12,-53.30669817,-72.59017724,168.2035096
G287236E53049S,-3.64E-12,-53.04763031,-72.75296867,168.2036315
G285499E50196S,4.00E-13,-50.19634982,-74.50079503,168.2041307
G286837E52390S,-1.06E-11,-52.39037699,-73.16333659,168.2042005
G287118E52846S,-4.64E-13,-52.84621024,-72.88028887,168.2047497
G287715E53773S,-3.13E-11,-53.77290028,-72.29733636,168.2047836
G286826E52391S,-2.79E-12,-52.39135082,-73.17392335,168.2137109
G287408E53324S,-2.46E-12,-53.32345368,-72.59184395,168.2138429
G287406E53320S,-5.60E-13,-53.32013593,-72.5950104,168.2147562
G287413E53335S,-2.97E-13,-53.33473874,-72.58636351,168.2152146
G287146E52908S,-3.82E-12,-52.90835579,-72.8541423,168.2155075
G286973E52642S,6.30E-14,-52.64144197,-73.02614972,168.2201755
G287400E53323S,-4.22E-11,-53.32119764,-72.60128383,168.2206315
G286995E52682S,-2.28E-13,-52.68293711,-73.00148438,168.2211721
G286975E52672S,-1.13E-12,-52.67388978,-73.00776067,168.2217162
G287247E53094S,-5.14E-12,-53.09109862,-72.74952441,168.2237965
G287219E53043S,-4.04E-12,-53.04341979,-72.78117322,168.2252977
G286968E52646S,-1.28E-12,-52.64640014,-73.0294129,168.2255661
G287245E53088S,-3.73E-11,-53.09020699,-72.753857,168.2269939
G286966E52640S,#NAME?,-52.64037158,-73.0361403,168.2280914
G287680E53786S,-3.24E-12,-53.78562131,-72.31752282,168.2286439
G285268E49863S,3.56E-13,-49.86287178,-74.73102817,168.2307052
G285271E49866S,2.48E-14,-49.86590354,-74.72924717,168.2307273
G286963E52648S,-1.45E-12,-52.64849717,-73.0342843,168.2308099
G286984E52683S,-4.50E-13,-52.68513476,-73.012671,168.2318292
G287671E53776S,-1.73E-11,-53.77603048,-72.32865589,168.232915
G286956E52646S,-8.95E-12,-52.6480504,-73.03722925,168.2330738
G287221E53067S,-8.13E-13,-53.06377967,-72.77788808,168.2333228
G287211E53053S,-1.55E-11,-53.05498877,-72.78386705,168.2337223
G287241E53100S,-2.48E-12,-53.10010024,-72.75950143,168.237031
G287675E53792S,2.98E-13,-53.79222207,-72.32520141,168.238663
G286974E52673S,NaN,-52.66043384,-73.03659082,168.2390765
G286984E52699S,-7.11E-14,-52.69946015,-73.01594155,168.2421794
G287095E52890S,-4.08E-11,-52.88415114,-72.90163617,168.2429558
G286949E52656S,-1.05E-11,-52.65364242,-73.04634212,168.2437654
G287145E52978S,-2.44E-11,-52.97785441,-72.85302291,168.2514086
G286950E52669S,2.83E-12,-52.66827808,-73.04884754,168.2536274
G287135E52965S,-8.95E-12,-52.96535833,-72.86504225,168.2549713
G287080E52878S,-2.10E-12,-52.87809532,-72.92032474,168.2555974
G287151E52999S,-1.14E-12,-52.99732473,-72.84716541,168.2567706
G287649E53787S,-7.77E-13,-53.78646743,-72.35145328,168.2577585
G287635E53775S,-3.08E-11,-53.77506916,-72.36462577,168.2627868
G287133E52981S,-1.18E-12,-52.98059472,-72.86500255,168.2630179
G287181E53059S,-2.35E-13,-53.05871662,-72.81878637,168.2652941
G287120E52966S,-6.80E-12,-52.9663291,-72.87662155,168.2653033
G287113E52950S,-1.78E-12,-52.94954232,-72.88743194,168.2655684
G287144E53005S,1.24E-13,-53.00407922,-72.85359281,168.2658022
G287012E52793S,-3.67E-14,-52.79330137,-72.98739147,168.2675922
G287008E52801S,3.79E-13,-52.79750226,-72.9849108,168.2677108
G287014E52797S,4.41E-13,-52.79715426,-72.98546306,168.2679952
G287009E52800S,-1.52E-13,-52.79790249,-72.98531798,168.2682681
G286957E52708S,-1.72E-11,-52.70742779,-73.04330789,168.2696204
G287134E53002S,-2.10E-12,-53.00051657,-72.86052693,168.2697904
G286267E51591S,1.35E-13,-51.59080224,-73.73306418,168.2698293
G286504E51978S,-1.63E-13,-51.97759955,-73.49571841,168.2699474
G287137E53004S,-2.79E-12,-53.00567571,-72.86097147,168.272904
G286501E51980S,-4.21E-13,-51.97967766,-73.49873476,168.2736055
G287025E52825S,-2.36E-13,-52.82507074,-72.97527344,168.274127
G287123E52991S,-9.49E-12,-52.99237677,-72.87225395,168.2754143
G287110E52966S,-5.20E-12,-52.96239665,-72.89120628,168.2755838
G285268E49953S,1.71E-13,-49.95250323,-74.73154512,168.2770515
G286983E52768S,-3.55E-12,-52.76358675,-73.01709798,168.2770767
G286495E51981S,1.84E-14,-51.98005362,-73.50339748,168.2777729
G287088E52944S,-6.98E-12,-52.94093914,-72.90784313,168.2783148
G286945E52709S,-1.37E-12,-52.70732964,-73.05369334,168.2783838
G287164E53060S,-5.46E-13,-53.05989868,-72.83538743,168.2799909
G285264E49953S,-9.03E-14,-49.95262942,-74.73903091,168.283545
G286979E52802S,-6.86E-12,-52.78748804,-73.01017818,168.2838505
G287157E53058S,-6.80E-13,-53.05777993,-72.84344399,168.2856944
G287107E52988S,-2.98E-11,-52.98682183,-72.89032817,168.2877911
G286961E52766S,-1.77E-12,-52.75813198,-73.03432052,168.2888067
G286961E52752S,1.20E-13,-52.75340246,-73.03736089,168.2888853
G286803E52502S,-4.39E-12,-52.50188398,-73.19666115,168.2913069
G287175E53100S,-1.49E-12,-53.09894539,-72.82461624,168.2915917
G286951E52763S,-3.60E-12,-52.76017885,-73.03643351,168.2916826
G286982E52818S,-8.09E-12,-52.81271641,-73.00438667,168.2922875
G286792E52489S,-4.12E-12,-52.48893161,-73.20706394,168.2933146
G286963E52820S,-4.33E-12,-52.81340388,-73.00547623,168.2935758
G286959E52797S,-8.32E-12,-52.78931648,-73.02151893,168.2944411
G286788E52494S,-1.12E-11,-52.49536845,-73.20587326,168.2956974
G296409E66380S,NaN,-66.37958363,-63.59094006,168.2960293
G286993E52825S,-2.07E-13,-52.82525531,-73.0074253,168.3015023
G286778E52486S,-2.22E-12,-52.4850638,-73.22011253,168.302362
G286908E52700S,-6.03E-11,-52.6967887,-73.09034772,168.3039262
G287588E53778S,-1.42E-11,-53.77753806,-72.4121908,168.3042925
G286482E52012S,4.43E-14,-52.01165342,-73.51783751,168.3066395
G287330E53381S,-6.97E-12,-53.37977711,-72.66618726,168.3067622
G287328E53380S,-5.69E-12,-53.37788187,-72.66757343,168.3069261
G287605E53812S,-1.64E-11,-53.81229115,-72.39473969,168.3081445
G286938E52752S,-6.91E-12,-52.75173914,-73.06196794,168.3088894
G286656E52316S,-4.93E-12,-52.31296421,-73.33549102,168.3097785
G286981E52825S,-6.43E-13,-52.8248186,-73.01757522,168.3098827
G286973E52812S,#NAME?,-52.81208641,-73.02556048,168.3099195
G285685E50712S,2.86E-12,-50.71217253,-74.31457213,168.310378
G286771E52487S,-2.27E-12,-52.4871491,-73.22889535,168.3109242
G286976E52838S,-2.25E-12,-52.83530668,-73.01357005,168.3120361
G286979E52825S,-6.21E-12,-52.82470409,-73.02092714,168.312666
G286895E52693S,5.29E-13,-52.68994151,-73.10597096,168.3135704
G286646E52304S,8.73E-12,-52.30163361,-73.34729758,168.3138562
G287097E53018S,-3.50E-12,-53.01881617,-72.90282596,168.3153551
G286831E52595S,-2.53E-13,-52.59380033,-73.16849156,168.3158785
G286975E52826S,8.01E-14,-52.82618789,-73.0244191,168.3164141
G286639E52320S,-1.45E-11,-52.31838864,-73.3405654,168.316948
G286957E52870S,-3.69E-12,-52.89378919,-72.98755818,168.3209364
G287012E52894S,-2.86E-12,-52.8938357,-72.98842534,168.3216966
G287092E53023S,-3.96E-12,-53.02293341,-72.90783371,168.3217842
G286965E52842S,-1.17E-11,-52.84446062,-73.02117803,168.3233364
G286970E52841S,-2.27E-12,-52.8441828,-73.02136117,168.3233447
G287559E53774S,-8.44E-12,-53.77434737,-72.43708637,168.32362
G286966E52828S,-1.03E-11,-52.83087169,-73.03036689,168.3239396
G287577E53800S,-1.94E-10,-53.80019282,-72.42291902,168.3254765
G286878E52688S,-7.91E-12,-52.6864259,-73.1230273,168.326193
G286701E52409S,-1.62E-12,-52.40392308,-73.2987367,168.3264194
G286996E52889S,-3.67E-13,-52.89790856,-72.99177234,168.3266928
G286795E52560S,-5.44E-13,-52.55908627,-73.20305881,168.3269183
G287323E53413S,-8.28E-13,-53.41468246,-72.67013946,168.3286998
G287327E53411S,-6.76E-12,-53.41102256,-72.67283061,168.3290276
G286816E52596S,-2.24E-12,-52.59539279,-73.18331358,168.3293078
G287327E53418S,NaN,-53.41781203,-72.6723976,168.3322781
G286792E52566S,-1.78E-12,-52.56601987,-73.20819571,168.3349405
G286953E52842S,2.10E-11,-52.83276302,-73.04638272,168.3385294
G286954E52833S,-2.10E-13,-52.83256986,-73.04653782,168.3385587
G287563E53811S,9.72E-12,-53.809407,-72.43296195,168.3388909
G287593E53860S,-3.28E-12,-53.8603231,-72.40754702,168.3446716
G287549E53794S,-7.85E-12,-53.79430119,-72.45089141,168.3459574
G286964E52878S,-3.16E-12,-52.88565184,-73.02535199,168.3486857
G287583E53858S,-6.97E-11,-53.85859108,-72.41401294,168.3492058
G287551E53807S,-1.21E-12,-53.80679975,-72.4488261,168.3508987
G286938E52837S,7.33E-13,-52.83713852,-73.05973851,168.3521771
G286631E52335S,-8.83E-13,-52.33910377,-73.36968425,168.35261
G287474E53686S,9.90E-14,-53.68673795,-72.52700437,168.3527776
G287587E53868S,-5.06E-12,-53.86641245,-72.4135701,168.3530187
G286998E52932S,-6.28E-13,-52.93204377,-73.00179545,168.3532764
G287167E53265S,-2.73E-11,-53.26951456,-72.79133107,168.3540316
G286677E52418S,-2.27E-12,-52.41814028,-73.32262066,168.3542102
G287544E53802S,2.80E-13,-53.80166594,-72.45609987,168.3542977
G286100E52952S,-1.62E-12,-52.95489133,-72.98904411,168.3545679
G286965E52887S,-3.09E-12,-52.88939404,-73.03008125,168.3546791
G286992E52939S,-2.24E-13,-52.94335194,-72.99859988,168.3565574
G286610E52316S,5.04E-13,-52.3168661,-73.38847416,168.356887
G286670E52412S,-1.62E-12,-52.41204768,-73.32984958,168.3571461
G287485E53714S,-9.56E-13,-53.71401233,-72.5155136,168.3576387
G286886E52763S,-9.16E-12,-52.76055937,-73.11406894,168.357774
G286734E52546S,-1.87E-10,-52.54637033,-73.24787607,168.3582828
G287010E52965S,-4.03E-13,-52.9648091,-72.98725786,168.3583089
G286614E52323S,-9.28E-13,-52.32275058,-73.38656214,168.3583571
G286611E52322S,NaN,-52.32272693,-73.38752268,168.3591615
G295918E65843S,NaN,-65.84272925,-64.08181268,168.3591961
G287463E53692S,-8.09E-12,-53.68965195,-72.53370653,168.3599999
G287200E53268S,-5.49E-12,-53.26823411,-72.79981319,168.3605341
G286671E52420S,-2.00E-13,-52.4198399,-73.329168,168.3606709
G295984E66134S,#NAME?,-66.25198992,-63.77159256,168.3615139
G287462E53693S,NaN,-53.69432649,-72.5335802,168.3623906
G286782E52603S,-1.94E-12,-52.60328085,-73.21818647,168.3630906
G286778E52597S,-1.15E-12,-52.59668357,-73.22237233,168.3631641
G287003E52961S,1.71E-13,-52.96228695,-72.99470496,168.3632877
G286969E52905S,-9.42E-13,-52.89599421,-73.03652442,168.3636397
G287571E53867S,-1.20E-12,-53.86672608,-72.42739081,168.3648603
G286708E52491S,-5.99E-13,-52.48965908,-73.29124603,168.3652295
G286860E52810S,-2.24E-12,-52.83691626,-73.07554959,168.3654751
G286916E52837S,-4.34E-12,-52.83791847,-73.07543187,168.3659056
G287183E53259S,-1.79E-11,-53.26229049,-72.81204143,168.3677299
G286676E52442S,-1.59E-12,-52.44187323,-73.32420386,168.3680579
G286703E52486S,2.41E-13,-52.48592221,-73.29691854,168.3680803
G285611E50702S,7.29E-12,-50.70169345,-74.38852059,168.3682806
G286663E52422S,-7.43E-13,-52.42222243,-73.33702458,168.3686042
G286949E52892S,-1.98E-12,-52.89015952,-73.04834636,168.3705788
G287000E52969S,5.13E-13,-52.9714619,-72.99792267,168.3708786
G287550E53842S,-1.04E-10,-53.84204516,-72.45028269,168.3709877
G286745E52562S,-2.40E-12,-52.56123111,-73.2541742,168.3714724
G286755E52577S,-4.51E-13,-52.57711979,-73.24457617,168.3717012
G287567E53846S,-8.28E-12,-53.84994565,-72.44620457,168.3717707
G287559E53861S,-2.91E-12,-53.86367645,-72.43781434,168.3720324
G287502E53773S,-1.16E-12,-53.77196988,-72.4960367,168.3721603
G286695E52483S,-1.47E-12,-52.48275547,-73.3047567,168.3730723
G286664E52432S,-5.28E-12,-52.43225351,-73.33631105,168.3732814
G286988E52950S,-4.14E-13,-52.96055054,-73.0078775,168.3735385
G287490E53756S,-2.77E-13,-53.75477282,-72.50925039,168.3741322
G287407E53774S,-1.74E-10,-53.7557101,-72.51078997,168.3759344
G286695E52489S,-1.92E-12,-52.48836873,-73.30482542,168.3760892
G287465E53726S,-5.77E-12,-53.72381187,-72.53130254,168.3762209
G286964E52937S,-1.29E-11,-52.93994586,-73.02412213,168.3763989
G287408E53775S,NaN,-53.75629455,-72.51130347,168.3766808
G287408E53774S,NaN,-53.75629455,-72.51130347,168.3766808
G286981E52940S,-1.23E-12,-52.93986936,-73.02457327,168.376741
G286667E52439S,-9.56E-13,-52.438427,-73.33819002,168.3781305
G287171E53255S,-3.69E-12,-53.25455994,-72.829556,168.378454
G286742E52571S,-8.40E-13,-52.57167046,-73.25644442,168.3789083
G286760E52604S,-7.35E-12,-52.60126359,-73.23859925,168.3793644
G295692E65581S,2.90E-12,-65.58079604,-64.30705831,168.3797968
G286676E52471S,-1.60E-12,-52.47057497,-73.32204023,168.3813417
G286945E52900S,-1.08E-13,-52.90081939,-73.05478062,168.3816814
G287442E53695S,-1.68E-12,-53.6947562,-72.55788311,168.3831641
G286647E52433S,-1.70E-11,-52.43184247,-73.35044258,168.3850771
G286678E52477S,1.89E-13,-52.47692824,-73.32292364,168.3854404
G286644E52425S,-2.06E-12,-52.42633937,-73.35440746,168.385549
G286977E52949S,-7.53E-13,-52.94887922,-73.02941461,168.3856202
G286936E52937S,-6.86E-13,-52.94982729,-73.02893638,168.3857169
G287435E53692S,5.53E-13,-53.69043374,-72.5640121,168.3860362
G286721E52551S,-3.63E-12,-52.55042453,-73.27843376,168.3863826
G286920E52908S,-1.22E-13,-52.89917422,-73.06244382,168.3873111
G286754E52611S,-4.42E-12,-52.60973528,-73.24429814,168.3886759
G287432E53695S,-3.77E-12,-53.69166608,-72.56751898,168.3896591
G286673E52479S,-3.39E-12,-52.47888957,-73.32706371,168.3899926
G286980E52958S,-3.67E-13,-52.96091826,-73.02739716,168.3902876
G286958E52943S,-1.26E-12,-52.94210489,-73.04019839,168.3911778
G286967E52949S,-4.29E-13,-52.94933191,-73.03581305,168.3912868
G287456E53747S,-7.24E-13,-53.74433262,-72.53723955,168.3922062
G286739E52593S,-1.74E-12,-52.59265051,-73.26141142,168.3941968
G286925E52892S,-1.63E-11,-52.89233082,-73.07526899,168.394568
G286660E52473S,-2.28E-11,-52.46998069,-73.33966958,168.3960119
G287570E53923S,-9.64E-11,-53.92247906,-72.42985483,168.3967923
G286668E52486S,-2.47E-12,-52.48542203,-73.33168337,168.3973612
G286733E52590S,-2.16E-12,-52.58950322,-73.26712456,168.3973894
G286669E52490S,-2.17E-13,-52.49016629,-73.33010896,168.3985234
G286846E52779S,-7.19E-11,-52.77445429,-73.15380256,168.3988461
G286760E52637S,-1.24E-12,-52.6374382,-73.23955772,168.3992719
G286979E52997S,-1.25E-12,-52.99603421,-73.0166772,168.3998056
G287186E53322S,2.99E-12,-53.32190201,-72.8127296,168.4000157
G287513E53851S,-1.82E-10,-53.84366742,-72.4837142,168.4000985
G286848E52775S,-2.88E-12,-52.77525564,-73.15517227,168.4004324
G286828E52750S,-5.08E-14,-52.74952374,-73.17135143,168.4005635
G287556E53908S,-2.14E-11,-53.90821944,-72.44361187,168.4007751
G295629E65543S,-1.10E-10,-65.54076069,-64.36396279,168.4009121
G296271E66372S,NaN,-66.37225427,-63.72908148,168.4010608
G286836E52765S,-1.88E-13,-52.7646144,-73.16328278,168.4016911
G286972E52994S,-1.89E-12,-52.99394175,-73.02041349,168.401865
G286987E53007S,-3.13E-13,-53.00637346,-73.01275349,168.4019587
G286988E53008S,-4.39E-12,-53.01163698,-73.0095452,168.4020284
G286908E52885S,-1.56E-12,-52.88415134,-73.08930413,168.4021451
G287172E53304S,-1.44E-13,-53.30357203,-72.82828454,168.4034382
G287441E53731S,9.99E-12,-53.73130924,-72.55900701,168.4036443
G286751E52631S,-1.17E-12,-52.63051368,-73.24907519,168.4037002
G286981E53002S,-3.27E-13,-53.0019938,-73.01863387,168.4046236
G286919E52909S,6.98E-12,-52.90872234,-73.07916802,168.4065542
G287153E53283S,-1.97E-12,-53.28330135,-72.84591363,168.4075889
G286917E52913S,1.94E-12,-52.91163278,-73.07911449,168.4080498
G286827E52760S,-2.22E-12,-52.76115651,-73.17430079,168.409216
G286929E52929S,4.59E-14,-52.92903824,-73.07062523,168.4100654
G286824E52761S,-9.00E-14,-52.7607026,-73.17562272,168.4100982
G286743E52632S,-1.60E-13,-52.63165254,-73.25601204,168.4101931
G287411E53703S,-2.25E-12,-53.70280086,-72.58637975,168.4115514
G286963E52988S,-1.52E-12,-52.98835072,-73.03667197,168.4126894
G287171E53330S,-2.60E-11,-53.32647523,-72.82754027,168.4149898
G295784E65760S,NaN,-65.75957349,-64.21555791,168.4151741
G286737E52632S,-4.88E-12,-52.63146576,-73.26327504,168.4162635
G286958E52997S,-1.50E-12,-52.99565301,-73.04099363,168.4202241
G286801E52737S,-9.25E-13,-52.74078823,-73.2018219,168.4218144
G286925E52969S,3.78E-11,-52.968132,-73.06168676,168.4231911
G286874E52868S,-4.75E-13,-52.86704222,-73.12542884,168.4237402
G286935E52969S,-4.20E-13,-52.9677044,-73.06549521,168.4261947
G287518E53898S,-2.01E-11,-53.89747299,-72.4817292,168.4272167
G286946E52992S,-5.71E-12,-52.99241118,-73.0541344,168.4296501
G287127E53305S,-2.39E-11,-53.28373051,-72.87306152,168.4308101
G286728E52650S,-2.45E-12,-52.65045813,-73.27032947,168.4322799
G286676E52569S,2.25E-13,-52.56970132,-73.32131083,168.4329783
G296174E66302S,#NAME?,-66.3017487,-63.82640863,168.4352946
G286915E52966S,-2.67E-11,-52.96336837,-73.07926691,168.4355783
G296331E66530S,-3.34E-11,-66.52394405,-63.65644054,168.435996
G286633E52517S,-2.27E-12,-52.51351195,-73.36512446,168.4405851
G286672E52574S,1.53E-13,-52.57439874,-73.32801131,168.4411485
G286920E52972S,1.85E-13,-52.97243472,-73.08087283,168.4417431
G287470E53857S,1.56E-12,-53.85607175,-72.52605227,168.4425039
G286935E53003S,-3.42E-12,-53.00233696,-73.06533333,168.4444072
G286636E52523S,-7.74E-13,-52.52322445,-73.36404171,168.4447839
G287107E53279S,-2.52E-12,-53.27938976,-72.89310069,168.4454758
G286858E52858S,-4.95E-13,-52.86480006,-73.15250691,168.4455305
G286821E52823S,-1.56E-12,-52.82179491,-73.18054253,168.4465744
G286930E53004S,-3.37E-12,-53.00360071,-73.06994926,168.4489914
G286622E52509S,-1.51E-12,-52.50872693,-73.37804517,168.4490443
G286813E52846S,-2.72E-12,-52.8428165,-73.17918799,168.4565428
G287406E53775S,#NAME?,-53.75842219,-72.60470803,168.4567614
G286916E53002S,-3.19E-14,-53.00227237,-73.08315804,168.4594895
G287094E53285S,-1.31E-12,-53.28505555,-72.90612677,168.4595208
G286568E52448S,-1.51E-12,-52.44702994,-73.42868496,168.4595883
G286832E52871S,-6.39E-13,-52.87091405,-73.16802229,168.4619312
G286865E52935S,-4.84E-13,-52.93424649,-73.13059314,168.4636939
G287344E53705S,2.28E-13,-53.70193575,-72.65098371,168.4657073
G287106E53318S,-2.20E-12,-53.31913224,-72.89445815,168.4677542
G287061E53251S,-5.40E-13,-53.25027112,-72.93882994,168.4687384
G286917E53042S,-2.19E-12,-53.04747786,-73.06609442,168.4689777
G286597E52509S,-9.31E-12,-52.50854391,-73.40252941,168.4697571
G287444E53860S,-4.72E-12,-53.85954803,-72.55650462,168.4700922
G286865E52940S,-7.67E-13,-52.93973497,-73.13535207,168.470637
G287469E53906S,-4.24E-11,-53.90966325,-72.52777513,168.4726363
G286916E53043S,-5.82E-12,-53.02851457,-73.08226577,168.4726392
G286809E52861S,-1.22E-13,-52.86393138,-73.18750848,168.474773
G287092E53312S,-1.57E-10,-53.31168111,-72.90821366,168.4754426
G287043E53237S,-4.72E-13,-53.23642137,-72.95690191,168.4766913
G286590E52508S,-5.81E-12,-52.49920012,-73.41663224,168.4768208
G287406E53774S,NaN,-53.72697397,-72.64987062,168.4781381
G286549E52448S,-8.94E-13,-52.44790773,-73.45094861,168.4789779
G286915E53038S,2.07E-13,-53.03788466,-73.08486815,168.4798121
G287061E53289S,-4.36E-11,-53.28456847,-72.93055425,168.4799533
G287344E53706S,NaN,-53.71059817,-72.66337115,168.4808064
G286925E53057S,-4.17E-13,-53.05722328,-73.07521848,168.4818805
G287245E53568S,-4.27E-12,-53.56800889,-72.75504683,168.4822584
G287244E53581S,#NAME?,-53.56937216,-72.75423927,168.482302
G286918E53047S,6.28E-14,-53.04737797,-73.08208168,168.4824811
G286920E53052S,-1.32E-12,-53.05204896,-73.080317,168.4834607
G287020E53239S,-1.95E-11,-53.24530524,-72.9596493,168.4837383
G287456E53907S,3.76E-13,-53.90756528,-72.54315904,168.4845088
G286569E52492S,-5.89E-12,-52.49264629,-73.43059581,168.4852373
G286572E52499S,-2.04E-12,-52.49777708,-73.42743482,168.4852532
G287245E53580S,-2.88E-12,-53.57537992,-72.75459216,168.4858038
G287326E53704S,-2.09E-11,-53.70439143,-72.67444468,168.4868549
G286906E53040S,-1.36E-11,-53.04029539,-73.09362694,168.4885172
G287291E53663S,-2.66E-13,-53.66259669,-72.70335518,168.4889905
G286907E53052S,-1.49E-12,-53.05100882,-73.09011362,168.4912164
G287279E53643S,3.56E-11,-53.6431544,-72.72150255,168.4939632
G286905E53048S,-4.32E-12,-53.04841219,-73.09515349,168.4941138
G287397E53837S,-4.98E-12,-53.84576864,-72.59376782,168.4942079
G287273E53647S,2.49E-13,-53.64218577,-72.7228443,168.4945811
